anime_id,name,rating,genres,users_watched,users_rated,url
558,Major S2,8.21,"Comedy,Drama,Sports,Team Sports,Shounen",66891,42551,https://myanimelist.net/anime/558/Major_S2
512,Majo no Takkyuubin,8.21,"Adventure,Comedy,Drama,Fantasy",500645,325807,https://myanimelist.net/anime/512/Majo_no_Takkyuubin
16664,Kaguya-hime no Monogatari,8.21,"Fantasy,Historical",197468,102329,https://myanimelist.net/anime/16664/Kaguya-hime_no_Monogatari
45577,IDOLiSH7: Third Beat!,8.21,"Drama,Idols (Male),Music",16044,4535,https://myanimelist.net/anime/45577/IDOLiSH7__Third_Beat
42897,Horimiya,8.21,"Romance,School,Shounen",1060243,635045,https://myanimelist.net/anime/42897/Horimiya
42498,Douluo Dalu: Xiaowu Juebie,8.21,"Action,Adventure,Fantasy,Romance,Historical,Martial Arts",9072,4174,https://myanimelist.net/anime/42498/Douluo_Dalu__Xiaowu_Juebie
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,"Comedy,Drama,Fantasy,Romance,Mahou Shoujo,Shoujo",107360,62761,https://myanimelist.net/anime/372/Cardcaptor_Sakura_Movie_2__Fuuin_Sareta_Card
38003,Bungou Stray Dogs 3rd Season,8.21,"Action,Mystery,Supernatural,Super Power,Seinen",504989,263035,https://myanimelist.net/anime/38003/Bungou_Stray_Dogs_3rd_Season
15227,Kono Sekai no Katasumi ni,8.22,"Drama,Historical,Seinen",165945,69258,https://myanimelist.net/anime/15227/Kono_Sekai_no_Katasumi_ni
1142,Hachimitsu to Clover II,8.22,"Drama,Romance,Slice of Life,Love Polygon,Visual Arts,Josei",100693,51734,https://myanimelist.net/anime/1142/Hachimitsu_to_Clover_II
38680,Fruits Basket 1st Season,8.22,"Drama,Fantasy,Romance,Love Polygon,Shoujo",684456,324303,https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
5460,Detective Conan Movie 13: The Raven Chaser,8.22,"Action,Mystery,Detective,Shounen",54055,30719,https://myanimelist.net/anime/5460/Detective_Conan_Movie_13__The_Raven_Chaser
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.22,"Comedy,Romance,Love Polygon,School",945327,617873,https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku
6,Trigun,8.22,"Action,Adventure,Comedy,Drama,Sci-Fi,Adult Cast,Shounen",668077,331510,https://myanimelist.net/anime/6/Trigun
3091,xxxHOLiC: Kei,8.22,"Comedy,Drama,Mystery,Supernatural,Psychological,Seinen",131970,62261,https://myanimelist.net/anime/3091/xxxHOLiC__Kei
9863,SKET Dance,8.22,"Comedy,School,Shounen",211074,79799,https://myanimelist.net/anime/9863/SKET_Dance
33674,No Game No Life: Zero,8.22,"Drama,Fantasy,Romance,Isekai",778459,422881,https://myanimelist.net/anime/33674/No_Game_No_Life__Zero
585,Mimi wo Sumaseba,8.22,"Drama,Romance,Slice of Life,Shoujo",305338,173129,https://myanimelist.net/anime/585/Mimi_wo_Sumaseba
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,8.22,"Drama,Suspense,Mahou Shoujo,Psychological",184155,94003,https://myanimelist.net/anime/11977/Mahou_Shoujo_Madoka%E2%98%85Magica_Movie_1__Hajimari_no_Monogatari
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,8.13,"Drama,Sci-Fi,Adult Cast,Military,Space",20488,10171,https://myanimelist.net/anime/36370/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_2
3371,Ginga Eiyuu Densetsu Gaiden,8.13,"Action,Drama,Sci-Fi,Military,Space",21723,8051,https://myanimelist.net/anime/3371/Ginga_Eiyuu_Densetsu_Gaiden
37514,Made in Abyss Movie 1: Tabidachi no Yoake,8.14,"Adventure,Drama,Fantasy,Mystery,Sci-Fi",96914,33171,https://myanimelist.net/anime/37514/Made_in_Abyss_Movie_1__Tabidachi_no_Yoake
1604,Katekyo Hitman Reborn!,8.14,"Action,Comedy,Organized Crime,Super Power,Shounen",522871,247946,https://myanimelist.net/anime/1604/Katekyo_Hitman_Reborn
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.14,"Comedy,Fantasy,Romance,Supernatural,Mythology,Shoujo",55821,27752,https://myanimelist.net/anime/33323/Kamisama_Hajimemashita__Kamisama_Shiawase_ni_Naru
186,Initial D Second Stage,8.14,"Action,Drama,Racing,Seinen",181473,112988,https://myanimelist.net/anime/186/Initial_D_Second_Stage
39792,Eizouken ni wa Te wo Dasu na!,8.14,"Adventure,Comedy,Otaku Culture,School,Seinen",295654,122026,https://myanimelist.net/anime/39792/Eizouken_ni_wa_Te_wo_Dasu_na
36946,Dragon Ball Super: Broly,8.14,"Action,Adventure,Fantasy,Martial Arts,Super Power,Shounen",324894,226628,https://myanimelist.net/anime/36946/Dragon_Ball_Super__Broly
40911,Yuukoku no Moriarty,8.14,"Mystery,Suspense,Historical,Psychological,Shounen",330015,135652,https://myanimelist.net/anime/40911/Yuukoku_no_Moriarty
1827,Seirei no Moribito,8.14,"Action,Adventure,Fantasy,Historical",202667,72772,https://myanimelist.net/anime/1827/Seirei_no_Moribito
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,8.14,"Drama,Slice of Life,Supernatural,Iyashikei,Mythology,Shoujo",28318,7040,https://myanimelist.net/anime/42894/Natsume_Yuujinchou__Ishi_Okoshi_to_Ayashiki_Raihousha
12859,One Piece Film: Z,8.15,"Action,Adventure,Fantasy,Shounen",237449,152074,https://myanimelist.net/anime/12859/One_Piece_Film__Z
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,8.15,"Slice of Life,CGDCT,Iyashikei,Seinen",11929,4858,https://myanimelist.net/anime/49521/Non_Non_Biyori_Nonstop__Bukatsu_wo_Ganbatta
4477,Nodame Cantabile: Paris-hen,8.15,"Comedy,Romance,Slice of Life,Adult Cast,Music,Josei",117914,71998,https://myanimelist.net/anime/4477/Nodame_Cantabile__Paris-hen
11597,Nisemonogatari,8.15,"Comedy,Mystery,Supernatural,Ecchi",681657,404252,https://myanimelist.net/anime/11597/Nisemonogatari
35857,Lupin III: Part 5,8.15,"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",39025,14595,https://myanimelist.net/anime/35857/Lupin_III__Part_5
3701,Kaiba,8.15,"Adventure,Mystery,Romance,Sci-Fi",136495,40489,https://myanimelist.net/anime/3701/Kaiba
1430,Lupin III: Cagliostro no Shiro,8.15,"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",104414,66456,https://myanimelist.net/anime/1430/Lupin_III__Cagliostro_no_Shiro
18,Initial D Fourth Stage,8.15,"Action,Drama,Racing,Seinen",155900,88896,https://myanimelist.net/anime/18/Initial_D_Fourth_Stage
37962,IDOLiSH7: Second Beat!,8.15,"Drama,Idols (Male),Music",24885,8066,https://myanimelist.net/anime/37962/IDOLiSH7__Second_Beat
49053,Given: Uragawa no Sonzai,8.15,"Boys Love,Drama,Romance,Slice of Life,Music",64652,22886,https://myanimelist.net/anime/49053/Given__Uragawa_no_Sonzai
40421,Given Movie,8.15,"Boys Love,Drama,Romance,Slice of Life,Music",192259,101286,https://myanimelist.net/anime/40421/Given_Movie
239,Gankutsuou,8.15,"Drama,Mystery,Sci-Fi,Supernatural,Suspense",228508,69518,https://myanimelist.net/anime/239/Gankutsuou
813,Dragon Ball Z,8.15,"Action,Adventure,Comedy,Fantasy,Martial Arts,Super Power,Shounen",1106295,770333,https://myanimelist.net/anime/813/Dragon_Ball_Z
232,Cardcaptor Sakura,8.15,"Adventure,Comedy,Drama,Fantasy,Romance,Mahou Shoujo,School,Shoujo",397586,202648,https://myanimelist.net/anime/232/Cardcaptor_Sakura
33486,Boku no Hero Academia 2nd Season,8.15,"Action,School,Super Power,Shounen",2236134,1545974,https://myanimelist.net/anime/33486/Boku_no_Hero_Academia_2nd_Season
50631,"Komi-san wa, Comyushou desu. 2nd Season",8.16,"Comedy,Romantic Subtext,School,Shounen",316782,120058,https://myanimelist.net/anime/50631/Komi-san_wa_Comyushou_desu_2nd_Season
50203,Love Live! Superstar!! 2nd Season,8.15,"Slice of Life,Idols (Female),Music,School",16617,1212,https://myanimelist.net/anime/50203/Love_Live_Superstar_2nd_Season
50325,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,8.16,"Comedy,School",41501,21591,https://myanimelist.net/anime/50325/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic_Teaser_PV_-_Ishigami_Yuu_wa_Kataritai
36296,Hinamatsuri (TV),8.16,"Comedy,Supernatural,Childcare,Organized Crime,Seinen",453300,226365,https://myanimelist.net/anime/36296/Hinamatsuri_TV
28223,Death Parade,8.16,"Drama,Supernatural,Suspense,Adult Cast,High Stakes Game,Psychological",1571542,903567,https://myanimelist.net/anime/28223/Death_Parade
235,Detective Conan,8.16,"Adventure,Comedy,Mystery,Detective,Shounen",312349,145692,https://myanimelist.net/anime/235/Detective_Conan
47,Akira,8.16,"Action,Adventure,Horror,Sci-Fi,Supernatural,Gore,Military,Seinen",737528,447118,https://myanimelist.net/anime/47/Akira
31715,Working!!!: Lord of the Takanashi,8.16,"Comedy,Romance,Workplace,Seinen",96028,55046,https://myanimelist.net/anime/31715/Working__Lord_of_the_Takanashi
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,8.16,"Action,Comedy,Mecha",150341,75425,https://myanimelist.net/anime/4107/Tengen_Toppa_Gurren_Lagann_Movie_1__Gurren-hen
853,Ouran Koukou Host Club,8.16,"Comedy,Romance,Crossdressing,Reverse Harem,School,Shoujo",1020107,622051,https://myanimelist.net/anime/853/Ouran_Koukou_Host_Club
30503,Noragami Aragoto,8.17,"Action,Fantasy,Mythology,Shounen",1322907,820770,https://myanimelist.net/anime/30503/Noragami_Aragoto
9890,Major: Message,8.17,"Comedy,Drama,Sports,Team Sports,Shounen",28489,16514,https://myanimelist.net/anime/9890/Major__Message
28675,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,8.17,"Fantasy,Slice of Life,Supernatural",236906,123105,https://myanimelist.net/anime/28675/Kyoukai_no_Kanata_Movie_2__Ill_Be_Here_-_Mirai-hen
7791,K-On!!,8.17,"Comedy,CGDCT,Music,School",628639,350066,https://myanimelist.net/anime/7791/K-On
35111,Haikyuu!! Movie 4: Concept no Tatakai,8.17,"Sports,School,Team Sports,Shounen",66888,25202,https://myanimelist.net/anime/35111/Haikyuu_Movie_4__Concept_no_Tatakai
38088,Digimon Adventure: Last Evolution Kizuna,8.17,"Action,Adventure,Comedy,Drama",35999,14129,https://myanimelist.net/anime/38088/Digimon_Adventure__Last_Evolution_Kizuna
32005,Detective Conan Movie 20: The Darkest Nightmare,8.17,"Action,Mystery,Detective,Shounen",36328,20387,https://myanimelist.net/anime/32005/Detective_Conan_Movie_20__The_Darkest_Nightmare
40852,Dr. Stone: Stone Wars,8.18,"Adventure,Comedy,Sci-Fi,Survival,Time Travel,Shounen",838259,461011,https://myanimelist.net/anime/40852/Dr_Stone__Stone_Wars
1519,Black Lagoon: The Second Barrage,8.18,"Action,Adult Cast,Organized Crime,Seinen",463157,286078,https://myanimelist.net/anime/1519/Black_Lagoon__The_Second_Barrage
962,Aria the Natural,8.18,"Fantasy,Sci-Fi,Slice of Life,Iyashikei,Shounen",73103,27399,https://myanimelist.net/anime/962/Aria_the_Natural
28171,Shokugeki no Souma,8.18,"Gourmet,Ecchi,School,Shounen",1495159,919236,https://myanimelist.net/anime/28171/Shokugeki_no_Souma
34537,Yoru wa Mijikashi Arukeyo Otome,8.19,"Comedy,Romance",107321,43521,https://myanimelist.net/anime/34537/Yoru_wa_Mijikashi_Arukeyo_Otome
38481,Toaru Kagaku no Railgun T,8.19,"Action,Sci-Fi,Super Power",200878,78663,https://myanimelist.net/anime/38481/Toaru_Kagaku_no_Railgun_T
440,Shoujo Kakumei Utena,8.19,"Comedy,Drama,Fantasy,Mystery,Mahou Shoujo,Psychological,Shoujo",191815,56580,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena
627,Major S1,8.23,"Comedy,Drama,Sports,Team Sports,Shounen",93557,47861,https://myanimelist.net/anime/627/Major_S1
18115,Magi: The Kingdom of Magic,8.23,"Action,Adventure,Fantasy,Shounen",772578,422864,https://myanimelist.net/anime/18115/Magi__The_Kingdom_of_Magic
16894,Kuroko no Basket 2nd Season,8.23,"Sports,School,Team Sports,Shounen",764092,488750,https://myanimelist.net/anime/16894/Kuroko_no_Basket_2nd_Season
265,Hajime no Ippo: Mashiba vs. Kimura,8.23,"Sports,Combat Sports,Shounen",93879,58157,https://myanimelist.net/anime/265/Hajime_no_Ippo__Mashiba_vs_Kimura
37989,Golden Kamuy 2nd Season,8.23,"Action,Adventure,Historical,Seinen",164270,89817,https://myanimelist.net/anime/37989/Golden_Kamuy_2nd_Season
37520,Dororo,8.23,"Action,Adventure,Supernatural,Historical,Mythology,Samurai,Shounen",1030972,528364,https://myanimelist.net/anime/37520/Dororo
40211,Luo Xiao Hei Zhan Ji (Movie),8.24,"Adventure,Drama,Fantasy",17464,5590,https://myanimelist.net/anime/40211/Luo_Xiao_Hei_Zhan_Ji_Movie
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,8.24,"Drama,Sci-Fi,Adult Cast,Military,Space",21097,10082,https://myanimelist.net/anime/36371/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_3
34036,Detective Conan: Episode One - The Great Detective Turned Small,8.24,"Adventure,Comedy,Mystery,Detective,Shounen",27379,13059,https://myanimelist.net/anime/34036/Detective_Conan__Episode_One_-_The_Great_Detective_Turned_Small
11843,Danshi Koukousei no Nichijou,8.24,"Comedy,Gag Humor,School",742610,378378,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
43325,Yuukoku no Moriarty Part 2,8.24,"Mystery,Suspense,Historical,Psychological,Shounen",191858,82012,https://myanimelist.net/anime/43325/Yuukoku_no_Moriarty_Part_2
37055,Youjo Senki Movie,8.24,"Action,Isekai,Military,Reincarnation",232507,121790,https://myanimelist.net/anime/37055/Youjo_Senki_Movie
37078,Quanzhi Gaoshou Specials,8.24,"Action,Video Game",95847,49378,https://myanimelist.net/anime/37078/Quanzhi_Gaoshou_Specials
38234,One Piece Movie 14: Stampede,8.24,"Action,Adventure,Fantasy,Shounen",140804,87710,https://myanimelist.net/anime/38234/One_Piece_Movie_14__Stampede
5690,Nodame Cantabile: Finale,8.24,"Comedy,Romance,Adult Cast,Music,Josei",121802,66490,https://myanimelist.net/anime/5690/Nodame_Cantabile__Finale
1735,Naruto: Shippuuden,8.24,"Action,Adventure,Fantasy,Martial Arts,Shounen",2150733,1445247,https://myanimelist.net/anime/1735/Naruto__Shippuuden
1842,Major S3,8.24,"Drama,Sports,Team Sports,Shounen",64434,40652,https://myanimelist.net/anime/1842/Major_S3
40784,Wu Liuqi Zhi Zui Qiang Fa Xing Shi,8.25,"Action,Comedy,Drama,Mystery,Martial Arts,Super Power",51370,30437,https://myanimelist.net/anime/40784/Wu_Liuqi_Zhi_Zui_Qiang_Fa_Xing_Shi
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,8.25,"Sci-Fi,Suspense,Time Travel",230523,128487,https://myanimelist.net/anime/32188/Steins_Gate__Kyoukaimenjou_no_Missing_Link_-_Divide_By_Zero
1033,Sennen Joyuu,8.25,"Action,Adventure,Drama,Fantasy,Romance,Historical,Showbiz",158909,72368,https://myanimelist.net/anime/1033/Sennen_Joyuu
31240,Re:Zero kara Hajimeru Isekai Seikatsu,8.25,"Drama,Fantasy,Suspense,Isekai,Psychological,Time Travel",1948362,1264119,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu
31812,Kuroshitsuji Movie: Book of the Atlantic,8.25,"Action,Comedy,Mystery,Supernatural,Historical,Mythology,Shounen",172978,78186,https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8.25,"Suspense,Adult Cast,High Stakes Game,Psychological,Strategy Game,Seinen",174312,95779,https://myanimelist.net/anime/10271/Gyakkyou_Burai_Kaiji__Hakairoku-hen
41457,86,8.25,"Action,Drama,Sci-Fi,Mecha,Military",552136,275818,https://myanimelist.net/anime/41457/86
22507,Initial D Final Stage,8.26,"Racing,Seinen",118005,61042,https://myanimelist.net/anime/22507/Initial_D_Final_Stage
139,Hunter x Hunter: Greed Island Final,8.26,"Action,Adventure,Fantasy,Shounen",132014,72204,https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final
40052,Great Pretender,8.26,"Action,Adventure,Mystery",545827,264552,https://myanimelist.net/anime/40052/Great_Pretender
42886,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,8.26,"Drama,Sci-Fi,Adult Cast,Military,Space",13839,3680,https://myanimelist.net/anime/42886/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Gekitotsu
38731,Diamond no Ace: Act II,8.26,"Sports,School,Team Sports,Shounen",76870,37737,https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II
523,Tonari no Totoro,8.26,"Adventure,Supernatural",936122,610868,https://myanimelist.net/anime/523/Tonari_no_Totoro
23327,Space☆Dandy 2nd Season,8.26,"Comedy,Sci-Fi,Adult Cast,Space",152964,81497,https://myanimelist.net/anime/23327/Space%E2%98%86Dandy_2nd_Season
44055,Sasaki to Miyano,8.26,"Boys Love,Slice of Life,Otaku Culture,School",128435,47940,https://myanimelist.net/anime/44055/Sasaki_to_Miyano
36990,Non Non Biyori Movie: Vacation,8.26,"Slice of Life,CGDCT,Iyashikei,Seinen",68042,30837,https://myanimelist.net/anime/36990/Non_Non_Biyori_Movie__Vacation
34798,Yuru Camp△,8.27,"Slice of Life,CGDCT,Iyashikei",422182,185614,https://myanimelist.net/anime/34798/Yuru_Camp%E2%96%B3
513,Tenkuu no Shiro Laputa,8.27,"Adventure,Fantasy,Romance,Sci-Fi",426537,268857,https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.27,"Comedy,Drama,Romance,Supernatural,School",1488099,952066,https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai
329,Planetes,8.27,"Drama,Romance,Sci-Fi,Adult Cast,Space,Workplace,Seinen",228247,71253,https://myanimelist.net/anime/329/Planetes
264,Hajime no Ippo: Champion Road,8.27,"Sports,Combat Sports,Shounen",117421,71735,https://myanimelist.net/anime/264/Hajime_no_Ippo__Champion_Road
28805,Bakemono no Ko,8.27,"Adventure,Supernatural,Anthropomorphic,Isekai",382857,205911,https://myanimelist.net/anime/28805/Bakemono_no_Ko
43,Koukaku Kidoutai,8.28,"Action,Sci-Fi,Adult Cast,Detective,Mecha,Psychological,Seinen",561527,296405,https://myanimelist.net/anime/43/Koukaku_Kidoutai
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,8.28,"Adventure,Comedy,Fantasy,Isekai,Parody,Reincarnation",1330992,892553,https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,8.28,"Suspense,Adult Cast,High Stakes Game,Psychological,Strategy Game,Seinen",316731,145084,https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor
19363,Gin no Saji 2nd Season,8.28,"Comedy,Slice of Life,School,Shounen",135812,84177,https://myanimelist.net/anime/19363/Gin_no_Saji_2nd_Season
759,Tokyo Godfathers,8.28,"Comedy,Drama,Childcare",254191,126944,https://myanimelist.net/anime/759/Tokyo_Godfathers
2418,Stranger: Mukou Hadan,8.28,"Action,Adventure,Historical,Samurai",306036,153018,https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan
6675,Redline,8.28,"Action,Sci-Fi,Adult Cast,Racing",331259,180892,https://myanimelist.net/anime/6675/Redline
50380,Paripi Koumei,8.28,"Adult Cast,Music,Reincarnation",186938,81447,https://myanimelist.net/anime/50380/Paripi_Koumei
1698,Nodame Cantabile,8.28,"Comedy,Drama,Romance,Slice of Life,Adult Cast,Music,Josei",294880,123330,https://myanimelist.net/anime/1698/Nodame_Cantabile
45,Rurouni Kenshin: Meiji Kenkaku Romantan,8.29,"Action,Adventure,Comedy,Romance,Historical,Samurai,Shounen",453698,221526,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
486,Kino no Tabi: The Beautiful World,8.29,"Action,Adventure,Slice of Life,Iyashikei,Psychological",277814,87748,https://myanimelist.net/anime/486/Kino_no_Tabi__The_Beautiful_World
9735,Gintama: Shinyaku Benizakura-hen,8.29,"Action,Comedy,Sci-Fi,Historical,Parody,Samurai,Shounen",39276,17353,https://myanimelist.net/anime/9735/Gintama__Shinyaku_Benizakura-hen
10087,Fate/Zero,8.29,"Action,Fantasy,Supernatural",1367570,787925,https://myanimelist.net/anime/10087/Fate_Zero
38691,Dr. Stone,8.29,"Adventure,Comedy,Sci-Fi,Survival,Time Travel,Shounen",1468162,891321,https://myanimelist.net/anime/38691/Dr_Stone
57,Beck,8.29,"Comedy,Drama,Slice of Life,Music,Shounen",307272,130753,https://myanimelist.net/anime/57/Beck
2402,Ashita no Joe,8.29,"Action,Drama,Slice of Life,Sports,Combat Sports,Shounen",77426,20013,https://myanimelist.net/anime/2402/Ashita_no_Joe
10408,Hotarubi no Mori e,8.3,"Drama,Romance,Supernatural,Shoujo",740708,417396,https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e
30346,Doukyuusei (Movie),8.3,"Boys Love,Romance,Slice of Life,School",233737,125865,https://myanimelist.net/anime/30346/Doukyuusei_Movie
31988,Hibike! Euphonium 2,8.3,"Drama,Music,Performing Arts,School",204102,105497,https://myanimelist.net/anime/31988/Hibike_Euphonium_2
30230,Diamond no Ace: Second Season,8.3,"Sports,School,Team Sports,Shounen",124034,68994,https://myanimelist.net/anime/30230/Diamond_no_Ace__Second_Season
1365,Detective Conan Movie 06: The Phantom of Baker Street,8.3,"Adventure,Mystery,Detective,Shounen",70362,42568,https://myanimelist.net/anime/1365/Detective_Conan_Movie_06__The_Phantom_of_Baker_Street
10863,Steins;Gate: Oukoubakko no Poriomania,8.3,"Comedy,Sci-Fi,Time Travel",403216,255884,https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania
25835,Shirobako,8.3,"Comedy,Drama,Adult Cast,Otaku Culture,Workplace",411959,133504,https://myanimelist.net/anime/25835/Shirobako
13125,Shinsekai yori,8.3,"Drama,Horror,Mystery,Sci-Fi,Supernatural,Psychological",721930,260628,https://myanimelist.net/anime/13125/Shinsekai_yori
44940,World Trigger 3rd Season,8.31,"Action,Sci-Fi,Supernatural,School,Shounen",84440,29469,https://myanimelist.net/anime/44940/World_Trigger_3rd_Season
38826,Tenki no Ko,8.31,"Drama,Fantasy,Romance,Slice of Life",817988,492211,https://myanimelist.net/anime/38826/Tenki_no_Ko
34240,Shelter (Music),8.31,"Sci-Fi,Music",308538,208117,https://myanimelist.net/anime/34240/Shelter_Music
